"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0392,-0.0108
"2","PM",0.1,0.0819999999999999,-0.018
"3","PM",0.25,0.2346,-0.0154
"4","PM",0.75,0.7772,0.0272
"5","PM",0.9,0.9218,0.0218
"6","PM",0.95,0.965199999999999,0.0152
"7","CB",0.05,0.0476,-0.0024
"8","CB",0.1,0.099,-0.001
"9","CB",0.25,0.2462,-0.0038
"10","CB",0.75,0.7594,0.0094
"11","CB",0.9,0.906,0.006
"12","CB",0.95,0.955799999999999,0.0058
"13","GR",0.05,0.0496,-4e-04
"14","GR",0.1,0.0985999999999999,-0.0014
"15","GR",0.25,0.2506,6e-04
"16","GR",0.75,0.7604,0.0104
"17","GR",0.9,0.9066,0.0066
"18","GR",0.95,0.955199999999999,0.0052
"19","ML",0.05,0.0608,0.0108
"20","ML",0.1,0.1166,0.0166
"21","ML",0.25,0.2648,0.0148
"22","ML",0.75,0.7486,-0.0014
"23","ML",0.9,0.8922,-0.0078
"24","ML",0.95,0.9434,-0.0066
