"","quantity","estimator","value"
"1","mean","PM",-0.0350272876487729
"2","mean","CB",-0.0350272876487729
"3","mean","GR",-0.0348737483876137
"4","mean","ML",-0.0447665739782892
"5","var","PM",0.854150292402602
"6","var","CB",1.00505640052498
"7","var","GR",0.974418450170166
"8","var","ML",1.25332981594377
"9","var","true",1.00861086106818
"10","SSEL","PM",0.144467935287734
"11","SSEL","CB",0.149100090286874
"12","SSEL","GR",0.161670749749994
"13","SSEL","ML",0.226296979586099
"14","WSSEL","PM",3.61169838219336
"15","WSSEL","CB",3.72750225717186
"16","WSSEL","GR",4.04176874374985
"17","WSSEL","ML",5.65742448965247
"18","ISEL","PM",0.0127107736817513
"19","ISEL","CB",0.0114917789613569
"20","ISEL","GR",0.00881788276894489
"21","ISEL","ML",0.014508494695305
"22","SELrank","PM",0.017792899408284
"23","SELrank","CB",0.017792899408284
"24","SELrank","GR",0.017589349112426
"25","SELrank","ML",0.0198958579881657
