"","quantity","estimator","value"
"1","mean","PM",0.00914578311981104
"2","mean","CB",0.00914578311981104
"3","mean","GR",0.00845552702539423
"4","mean","ML",0.00896187164112692
"5","var","PM",0.408788833602261
"6","var","CB",0.85806334519062
"7","var","GR",0.808157559764243
"8","var","ML",1.93838692808449
"9","var","true",0.957809232463062
"10","SSEL","PM",0.552559680261008
"11","SSEL","CB",0.564869081003695
"12","SSEL","GR",0.588466291216899
"13","SSEL","ML",0.957135916934011
"14","WSSEL","PM",13.8139920065252
"15","WSSEL","CB",14.1217270250924
"16","WSSEL","GR",14.7116572804225
"17","WSSEL","ML",23.9283979233503
"18","ISEL","PM",0.0898501115168739
"19","ISEL","CB",0.051313832603475
"20","ISEL","GR",0.0532799058086036
"21","ISEL","ML",0.0674497399062719
"22","SELrank","PM",0.0547065088757396
"23","SELrank","CB",0.0547065088757396
"24","SELrank","GR",0.0546568047337278
"25","SELrank","ML",0.0546745562130177
