"","quantity","estimator","value"
"1","mean","PM",0.00549720774335519
"2","mean","CB",0.00549720774335519
"3","mean","GR",0.00520637737121521
"4","mean","ML",0.0140876244550583
"5","var","PM",0.628806084520245
"6","var","CB",0.932362082007465
"7","var","GR",0.897445782422636
"8","var","ML",1.61575500799663
"9","var","true",0.939858950349356
"10","SSEL","PM",0.339758995484844
"11","SSEL","CB",0.365979292973746
"12","SSEL","GR",0.384112979393307
"13","SSEL","ML",0.715211607538586
"14","WSSEL","PM",8.49397488712111
"15","WSSEL","CB",9.14948232434366
"16","WSSEL","GR",9.60282448483267
"17","WSSEL","ML",17.8802901884647
"18","ISEL","PM",0.0311567381907126
"19","ISEL","CB",0.0247896970899299
"20","ISEL","GR",0.0194566900147205
"21","ISEL","ML",0.0315922564827634
"22","SELrank","PM",0.0372118343195266
"23","SELrank","CB",0.0372118343195266
"24","SELrank","GR",0.037301775147929
"25","SELrank","ML",0.0420165680473373
