"","quantity","estimator","value"
"1","mean","PM",-0.0418195488096892
"2","mean","CB",-0.0418195488096892
"3","mean","GR",-0.0418163997455985
"4","mean","ML",-0.0202086084157786
"5","var","PM",0.542660341102365
"6","var","CB",1.07915596560232
"7","var","GR",1.03083231440135
"8","var","ML",2.52999020186169
"9","var","true",0.982145182066178
"10","SSEL","PM",0.533542553794431
"11","SSEL","CB",0.629582661378948
"12","SSEL","GR",0.637615317379882
"13","SSEL","ML",1.50744353948216
"14","WSSEL","PM",13.3385638448608
"15","WSSEL","CB",15.7395665344737
"16","WSSEL","GR",15.940382934497
"17","WSSEL","ML",37.6860884870541
"18","ISEL","PM",0.0523799921665025
"19","ISEL","CB",0.0378211352461959
"20","ISEL","GR",0.0328882923319787
"21","ISEL","ML",0.070957077830496
"22","SELrank","PM",0.0554721893491124
"23","SELrank","CB",0.0554721893491124
"24","SELrank","GR",0.0548556213017751
"25","SELrank","ML",0.0609005917159763
