"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0292,-0.0208
"2","PM",0.1,0.064,-0.036
"3","PM",0.25,0.1792,-0.0708
"4","PM",0.75,0.7696,0.0196
"5","PM",0.9,0.9644,0.0644
"6","PM",0.95,0.98,0.03
"7","CB",0.05,0.0888,0.0388
"8","CB",0.1,0.1376,0.0376
"9","CB",0.25,0.2748,0.0248
"10","CB",0.75,0.7224,-0.0276
"11","CB",0.9,0.9272,0.0272
"12","CB",0.95,0.951199999999999,0.0012
"13","GR",0.05,0.0976,0.0476
"14","GR",0.1,0.146,0.046
"15","GR",0.25,0.266,0.016
"16","GR",0.75,0.7088,-0.0412
"17","GR",0.9,0.9332,0.0332
"18","GR",0.95,0.958,0.008
"19","ML",0.05,0.2,0.15
"20","ML",0.1,0.2504,0.1504
"21","ML",0.25,0.346,0.096
"22","ML",0.75,0.6544,-0.0956
"23","ML",0.9,0.864000000000001,-0.036
"24","ML",0.95,0.9,-0.05
