"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,2e-04,1e-04,0.0059
"[-5.76,-5.52)",0,1e-04,6e-04,0.0074
"[-5.52,-5.28)",0,3e-04,7e-04,0.0079
"[-5.28,-5.04)",0,8e-04,6e-04,0.0095
"[-5.04,-4.8)",0,9e-04,0.0016,0.0109
"[-4.8,-4.56)",0,0.0012,0.0021,0.0107
"[-4.56,-4.32)",0,0.0011,0.0025,0.0117
"[-4.32,-4.08)",0,0.0037,0.0034,0.0132
"[-4.08,-3.84)",0,0.0043,0.0039,0.0129
"[-3.84,-3.6)",1e-04,0.0049,0.0048,0.0147
"[-3.6,-3.36)",1e-04,0.007,0.0071,0.0129
"[-3.36,-3.12)",0,0.0094,0.0097,0.0172
"[-3.12,-2.88)",1e-04,0.0132,0.0111,0.0175
"[-2.88,-2.64)",0.0013,0.0151,0.0132,0.0205
"[-2.64,-2.4)",0.0013,0.0206,0.0174,0.0232
"[-2.4,-2.16)",0.0029,0.0226,0.0214,0.0208
"[-2.16,-1.92)",0.0068,0.0257,0.0251,0.0266
"[-1.92,-1.68)",0.0124,0.0313,0.0304,0.0276
"[-1.68,-1.44)",0.0198,0.0355,0.0347,0.0227
"[-1.44,-1.2)",0.0333,0.0397,0.0393,0.0264
"[-1.2,-0.96)",0.0523,0.0454,0.045,0.0304
"[-0.96,-0.72)",0.0666,0.0501,0.0493,0.0256
"[-0.72,-0.48)",0.0865,0.0489,0.0526,0.03
"[-0.48,-0.24)",0.0996,0.0536,0.0559,0.029
"[-0.24,0)",0.0995,0.0546,0.057,0.0272
"[0,0.24)",0.1037,0.0561,0.0573,0.0271
"[0.24,0.48)",0.0983,0.0516,0.0563,0.0297
"[0.48,0.72)",0.0853,0.0533,0.0538,0.0291
"[0.72,0.96)",0.0729,0.0502,0.0506,0.0301
"[0.96,1.2)",0.0582,0.0442,0.0465,0.0265
"[1.2,1.44)",0.0395,0.042,0.0415,0.0267
"[1.44,1.68)",0.028,0.0368,0.0362,0.0247
"[1.68,1.92)",0.0146,0.0324,0.0311,0.0247
"[1.92,2.16)",0.008,0.0306,0.0273,0.0246
"[2.16,2.4)",0.0043,0.0221,0.0227,0.0235
"[2.4,2.64)",0.0026,0.0204,0.0183,0.0227
"[2.64,2.88)",9e-04,0.0152,0.0159,0.02
"[2.88,3.12)",9e-04,0.0125,0.0115,0.0163
"[3.12,3.36)",2e-04,0.0105,0.0099,0.0195
"[3.36,3.6)",0,0.009,0.0076,0.0178
"[3.6,3.84)",0,0.0054,0.0064,0.0159
"[3.84,4.08)",0,0.0049,0.0043,0.0142
"[4.08,4.32)",0,0.0033,0.0033,0.0131
"[4.32,4.56)",0,0.0031,0.0029,0.0128
"[4.56,4.8)",0,0.0014,0.0022,0.0097
"[4.8,5.04)",0,0.0019,0.0017,0.0084
"[5.04,5.28)",0,0.0013,0.0016,0.0076
"[5.28,5.52)",0,3e-04,6e-04,0.0068
"[5.52,5.76)",0,6e-04,2e-04,0.0076
"[5.76,6)",0,1e-04,4e-04,0.0059
