"","quantity","estimator","value"
"1","mean","PM",0.0309368500554196
"2","mean","CB",0.0309368500554196
"3","mean","GR",0.0313194041945287
"4","mean","ML",0.0326653541172568
"5","var","PM",0.725382114847521
"6","var","CB",1.04877801037907
"7","var","GR",1.03181985030118
"8","var","ML",1.74165852479343
"9","var","true",1.02964366244663
"10","SSEL","PM",0.334827183480731
"11","SSEL","CB",0.366220091343178
"12","SSEL","GR",0.390867516863131
"13","SSEL","ML",0.730829728155094
"14","WSSEL","PM",16.7413591740365
"15","WSSEL","CB",18.3110045671589
"16","WSSEL","GR",19.5433758431565
"17","WSSEL","ML",36.5414864077547
"18","ISEL","PM",0.0196489332757655
"19","ISEL","CB",0.0148863379291177
"20","ISEL","GR",0.0147705379691777
"21","ISEL","ML",0.0237815625425844
"22","SELrank","PM",0.0358743560169166
"23","SELrank","CB",0.0358743560169166
"24","SELrank","GR",0.0354325259515571
"25","SELrank","ML",0.040478892733564
